1.54,0.48,1.85,1.71,0.48,2.07,2.2,0.31,0.04,1.89,4.04,5.54,1.14,0.09,2.99,0.79,0.57,27.73,186,106
1.68,1.01,2.29,1.28,0.62,2.38,1.94,0.4,0.44,3.09,4.59,5.6,0.93,0.49,2.51,1.32,0.97,31.67,187,106
2.79,1.18,0.61,1.75,0.57,3.01,2.27,0.09,0.17,4.19,3.23,6.9,1.4,0.52,1.66,1.35,1.05,35.14,188,106
4.25,1.07,1.97,2.06,0.31,3.63,4.52,0.27,0.18,3.18,5.46,3.22,0.85,0.04,0.98,0.67,0.4,33.06,189,106
3.73,1.05,2.55,1.27,0.92,4.83,2.37,0.09,0.48,2.2,4.17,4.13,0.97,0.18,1.27,1.14,0.53,32.85,190,107
2.99,0.74,0.74,1.26,0.26,2.47,4.3,0.22,0.26,3.43,3.3,2.13,0.87,0.13,1.69,1.39,0.35,26.53,191,107
3.62,0.21,0.59,1.18,0.29,2.27,1.35,0.46,0.63,2.27,5.05,5.77,1.6,0.38,1.35,1.26,0.46,28.99,192,107
2.93,0.42,1.27,0.55,0.59,3.06,1.78,0.21,0.25,2.8,5.06,9.64,2.89,1.36,3.1,1.23,0.51,38.54,193,107
2.58,0.85,0.72,0.89,0.21,2.41,1.4,0.17,0.08,2.45,4.36,7.78,2.62,0.85,1.44,1.14,0.76,30.84,194,107
2.48,0.97,0.76,1.22,0.59,2.31,1.81,0.08,0.97,2.44,6.43,3.78,0.76,0.25,2.9,1.81,1.47,32.17,195,107
1.95,1.43,0.82,0.69,0.3,2.65,3.51,0.13,0.17,2.39,5.29,3.73,0.48,0.26,3.25,1,0.95,29.35,196,107
4.19,0.39,1.77,0.69,0.86,3.58,1.68,0.13,0.13,3.02,4.19,6.13,0.86,0.22,0.47,1.77,0.73,30.81,197,107
3.43,0.31,0.57,1.41,0.66,2.9,2.24,0.44,0.13,2.86,6.03,3.74,0.92,1.28,1.1,1.85,0.7,30.83,198,107
1.97,0.83,1.84,1.27,0.52,3.5,4.76,0.17,0.09,3.32,5.59,3.02,0.61,0.09,2.62,0.96,0.66,31.99,199,107
4.36,0.72,2.52,1.62,0.99,3.96,3.19,0,0.45,2.92,3.19,2.43,0.76,0.31,1.12,2.11,0.81,31.91,200,107
3.33,0.61,1.69,1.25,0.56,4.62,1.82,0.35,1.56,3.46,4.62,3.72,0.82,0.43,1.73,1.08,1.12,34.71,201,107
2.39,1.13,2.22,0.87,0.22,2.96,2.92,0.26,0.48,3.57,6.14,4.57,0.61,0.26,1.04,0.91,0.39,30.94,202,107
1.92,0.44,0.61,0.7,0.48,2.75,1.22,0.04,0.13,2.66,3.45,10.38,3.58,0.78,2.79,1.31,1.09,35.07,203,107
3.4,0.88,3.12,0.72,0.16,2.68,2.24,0,0.08,3.16,6.64,3.76,1.28,0.48,0.88,1.08,0.44,31.04,204,107
2.65,0.76,1.17,0.85,0.36,2.7,2.83,0.31,0.09,4,3.87,2.07,0.76,0.18,1.3,1.89,0.4,26.46,205,107
2.83,0.98,1.39,0.9,0.78,2.62,2.91,0.25,1.89,2.75,4.63,4.1,0.66,0.16,1.72,0.98,0.82,31.31,206,107
2.64,1.04,1.39,0.82,0.56,2.82,3.03,0.09,0.04,2.9,5.37,5.59,1.13,0.09,2.04,1.13,1.39,32.55,207,107
3.51,1.24,2.53,0.8,0.4,4.09,3.6,0.27,0.22,2.89,5.38,3.69,0.84,0.27,1.2,0.89,0.84,32.7,208,107
3.06,0.44,1.01,1.31,0.66,3.45,2.19,0.26,0.35,3.85,2.84,4.68,1.18,0.26,1.05,1.18,0.22,28.03,209,107
2.41,0.76,1.34,1.43,0.54,3.03,3.17,0.22,0.85,2.68,4.51,2.86,0.85,0.27,1.96,1.07,0.62,29.28,210,107
3.61,0.61,1.61,2.13,0.39,3.52,3.82,0.78,0.35,3.04,2.87,2.78,0.7,0.22,1.13,1.35,0.65,30.12,211,107
3.14,0.78,2.27,1.05,0.83,4.01,3.75,0.52,1.22,2.4,4.27,4.49,0.61,0.26,1.74,1.26,0.74,33.34,212,107
4.34,0.59,1.63,1.18,1,3.44,4.25,0.23,0.36,3.57,5.11,2.99,0.81,0.54,1.31,1.31,0.5,33.3,213,107
2.45,0.36,2.49,0.76,0.4,3.91,3.02,0.18,0.22,4.36,4.05,1.56,0.49,0.13,1.07,1.56,1.02,28.03,214,107
3.44,1.33,2.02,1.56,0.32,2.2,2.71,0.18,0.55,3.12,4.41,6.47,0.6,0.09,1.42,1.47,0.83,33.18,215,107
2.46,0.93,1.7,0.68,0.38,1.78,2.17,0.17,0.08,2.17,7.26,5.1,1.36,0.34,3.36,1.4,0.98,33.42,216,107
2.9,0.72,1,1.31,1.54,3.53,2.31,0.14,0.18,2.44,5.75,3.89,1.22,0.18,1.63,1.49,0.68,31.23,217,107
3.39,0.98,1.78,1.74,0.49,2.54,3.79,0.13,0.85,3.97,4.14,3.74,0.85,0.18,0.76,1.34,0.58,31.25,218,107
2.87,0.73,0.9,0.94,0.38,4.02,2.22,0.21,0.73,2.99,3.93,3.42,1.24,0.26,1.54,0.77,0.68,27.83,219,107
2.39,1.83,1.26,0.91,0.44,3.18,2.31,0.09,0.04,2.61,5.66,6.66,0.87,0.17,2.48,1,0.74,32.68,220,107
2.43,0.74,2.77,1.04,0.91,2.6,1.56,0.3,0.87,3.07,6.11,4.33,1.08,0.3,2.73,1.47,0.87,34.09,221,107
4.3,1.03,2.07,0.9,0.47,4.86,2.41,0.22,2.28,2.45,3.66,4.35,1.08,0.65,1.81,1.12,1.03,38.05,222,107
1.83,0.93,0.42,0.93,0.68,2.51,2,0.04,0.47,2.8,6.84,5.74,0.59,0.25,3.14,1.44,0.72,32.05,223,107
3,0.84,1.46,2.43,0.31,2.56,5.51,0.66,0.31,1.94,3.18,2.34,0.93,0.18,0.93,1.72,0.75,29.62,224,107
2.07,0.41,1.3,1.3,0.81,2.03,1.74,0.12,1.58,3.04,7.26,1.99,0.93,0.45,2.68,1.38,0.53,30.47,225,107
2.73,1.54,1.63,1.06,1.01,2.95,1.37,0.13,0.31,2.69,6.31,8.2,1.68,0.57,3.35,1.1,1.23,38.35,226,107
2.37,0.47,2.11,0.73,0.34,2.5,1.81,0.34,0.26,3.66,6.46,3.79,0.73,0.3,1.98,0.99,0.6,29.66,227,107
2.26,0.58,0.58,0.78,0.95,2.51,1.23,0.08,0.25,2.18,6.21,4.57,1.11,0.33,3.37,1.48,1.03,29.91,228,107
2.95,0.68,1.02,1.2,0.43,2.18,1.49,0.09,0.51,2.18,5.89,5.72,0.98,0.21,3.33,1.07,0.81,33,229,107
1.87,1.04,1.17,1.35,1.61,2.3,1.3,0.26,0.17,2.74,4.43,8.61,2.3,0.57,2.43,1.52,1.22,35.19,230,107
2.96,0.87,1.46,1.64,0.32,3.05,3.19,0.46,0.59,3.55,3.6,3.87,0.68,0.14,1.28,1.68,0.36,30.11,231,107
3.66,1.22,1.05,1.48,0.22,2.7,3.57,0.39,0.52,4.01,3.88,3.18,0.35,0.35,0.57,1.48,0.52,29.72,232,107
3.02,1.16,0.62,1.51,0.22,2.22,2.58,0.58,0.13,2.84,4.44,2.89,0.53,0.22,1.02,2.84,0.49,27.35,233,107
2.74,0.54,1.62,1.25,0.75,2.57,1.87,0.29,0.66,1.87,6.64,5.56,0.87,0.5,2.62,1.12,0.54,32.59,234,107
2.67,1.63,1.18,0.63,0.45,2.63,3.4,0.23,0.05,2.4,3.58,3.3,1.04,0.23,2.04,2.81,0.77,29.04,235,107
2.39,0.7,0.33,0.95,0.33,1.85,1.61,0.08,1.44,2.39,5.89,5.89,1.93,0.62,2.06,1.03,1.36,35.09,236,107
1.98,0.72,2.26,1.17,0.59,2.57,2.35,0.14,0.14,2.84,4.29,6.09,0.99,0.59,3.88,1.31,1.22,33.18,237,107
4.14,1.88,1.35,0.9,0.74,3.15,2.83,0.08,0.86,2.83,7.41,3.64,0.41,0.12,2.87,1.31,1.27,37.31,238,107
2.39,1.13,1.35,1.17,0.87,1.48,1.65,0.09,0.35,1.87,4.92,8.09,1.74,0.39,2.65,1.13,0.74,32.05,239,107
2.33,1.45,0.92,1.1,0.75,1.76,2.11,0.18,0.48,2.64,3.52,6.73,1.58,1.1,2.2,1.27,1.1,31.97,240,107
2.71,0.83,2.36,1.71,0.96,2.01,2.97,0.04,0.09,2.62,6.12,5.51,0.74,0.35,3.11,0.92,0.87,33.92,241,107
1.82,0.61,2.21,1.34,0.35,2.43,2.95,0.13,0.26,2.04,5.9,4.81,1.56,0.13,3.43,0.74,0.95,31.79,242,107
2.45,0.64,1.38,1.55,1.8,2.62,1.98,0.26,0.34,2.06,6.88,3.78,1.03,0.17,3.31,1.55,1.16,33.78,243,107
2.66,0.66,1.24,1.28,0.4,2.52,4.03,0.35,0.31,3.32,4.47,3.67,0.93,0.18,1.33,1.02,0.75,31.42,244,107
3.6,1.14,1.98,1.23,0.04,3.16,3.91,0.18,0.31,3.25,5.67,2.81,0.75,0.22,0.7,1.01,0.75,30.75,245,107
3.11,1.62,1.11,1.41,0.13,3.11,4.68,0.13,0.26,3.02,3.83,4.86,0.51,0.04,0.98,1.02,0.21,30.03,246,107
3.04,1.26,1.78,1.39,0.39,2.3,2,0.22,0.3,1.74,5.91,5.26,0.83,0.26,3.3,1.26,0.78,32.11,247,107
3.29,0.43,1.69,1.08,0.74,2.95,2.69,0.13,0.17,2.86,5.55,4.33,1,0.43,1.95,0.69,0.78,30.8,248,107
2.5,1.16,1.52,1.43,0.71,2.73,1.16,0.18,0.18,2.77,5,6.21,1.79,0.54,3.31,0.76,0.85,34.94,249,107
3.23,0.43,1.29,0.56,0.99,2.62,2.28,0.17,0.26,3.66,3.31,3.35,0.77,0.09,1.12,1.55,1.29,26.97,250,107
1.79,0.74,1.57,0.92,0.52,1.79,2.1,0.13,0.17,2.93,2.97,6.73,1.09,0.17,2.36,1.66,0.66,28.34,251,107
2.22,0.54,2.17,0.54,0.14,2.22,2.63,0.09,0.09,3.44,2.58,3.85,0.91,0.23,1.22,0.86,0.91,24.69,252,107
1.43,0.67,0.34,1.01,0.5,1.3,0.84,0.17,0.25,1.34,5.08,3.66,0.42,0.21,3.24,1.68,0.5,23.4,253,107
3.43,0.62,1.65,1.2,0.71,4.55,3.17,0.36,0.09,2.63,6.15,2.9,0.4,0.4,1.6,1.74,0.53,32.13,254,107
2.27,0.73,1.11,0.6,1.76,2.27,1.24,0.13,0.43,1.97,6.6,6.25,0.86,0.21,2.48,1.63,1.37,34.39,255,107
2.08,0.58,0.67,1.62,1.12,2.41,1.04,0.29,0.46,2.33,7.99,4.24,1.04,0.37,3.16,1.66,1.75,33.35,256,107
3.63,0.55,0.97,0.72,0.68,2.24,1.77,0.17,0.17,3.12,5.11,4.09,0.8,0.17,2.2,1.65,0.46,28.5,257,107
3,0.67,1.21,1,0.67,2.29,2.79,0.25,0.17,3.09,3.46,4.38,0.54,0.42,0.67,0.92,1.08,26.61,258,107
6.05,0.98,1.96,1.2,0.45,4.54,2.05,0.18,0.89,2.76,5.03,4.72,0.45,0,0.89,1.07,0.76,37.18,259,107
3.34,0.53,1.76,0.97,0.57,2.73,2.11,0.26,0.35,3.25,5.36,4.35,1.28,0.31,1.23,1.1,1.01,31.08,260,107
3.44,0.87,1.74,1.79,0.39,2.09,3.14,0.48,0.17,2.61,3.75,2.05,0.65,0.09,1.09,1.26,0.78,26.56,261,107
2.67,0.95,1.9,0.82,1.12,2.67,2.28,0.13,0.04,3.27,4.87,4.57,0.82,0.43,0.99,1.77,0.65,30.34,262,107
3.08,0.59,2.74,1.1,0.59,3,1.9,0.04,0.34,2.87,5.61,4.39,0.42,0.38,1.73,1.56,0.42,31.44,263,107
2.45,1.27,1.97,0.61,1.4,2.58,1,0.31,0.52,2.8,4.24,6.55,1.79,0.22,3.23,1.18,1.27,34.57,264,107
0.97,0.16,0.24,1.34,0.08,0.89,3.44,0.61,0.24,1.78,1.94,4.82,0.61,0.12,1.3,1.3,0.4,20.24,265,108
2.92,0.8,0.63,3.51,0.17,3.3,3.17,1.31,0.08,3.09,3.3,1.27,0.55,0.04,1.35,2.07,1.1,28.66,266,108
2.67,1.27,0.95,0.86,0.5,3.17,5.43,0.05,0.59,3.08,4.66,4.39,1.04,0.23,0.72,1.9,0.23,33.64,267,108
1.7,0.47,0.72,0.64,0.72,2.37,1.99,0.38,0.13,2.63,1.57,3.35,0.89,0,1.74,2.25,0.93,22.48,268,108
2.76,0.49,0.76,1.51,0.76,2.89,1.91,0.22,0.18,2.49,3.73,4.27,0.84,0.13,1.33,1.2,0.8,26.27,269,108
1.06,0.45,0.16,1.18,0.45,0.65,1.96,0.12,0.16,3.19,2.04,3.72,1.06,0,2.21,3.06,0.41,21.88,270,108
2.36,0.29,0.83,1.12,0.12,2.23,2.44,0.29,0.17,3.47,3.64,3.14,0.7,0.41,0.87,1.45,0.58,24.11,271,108
1.54,1.03,0.34,1.8,0.39,1.5,4.71,0.21,0.13,2.44,2.87,3.34,1.11,0.21,1.41,1.84,0.73,26.54,272,108
1.25,0.32,0.08,2.02,0.08,1.37,4.41,0.12,0.12,2.18,2.67,2.99,0.69,0.16,1.05,1.7,0.4,21.73,273,108
0.56,0.3,0.3,0.43,0.21,0.94,1.76,0.17,0.04,2.87,2.23,3.43,0.21,0.26,2.91,2.4,0.47,19.53,274,108
1.47,0.52,0.65,0.91,0.78,1.6,1.94,0.13,0,2.67,2.37,4.53,1.34,0.22,2.07,1.38,0.34,22.92,275,108
2.84,0.25,0.16,1.77,0.33,1.81,5.64,0.12,0,2.55,3.67,2.31,0.16,0,1.94,0.33,0.25,24.17,276,108
2.32,0.69,0.98,1.75,1.06,1.71,2.16,0.49,0.53,3.38,2.89,4.23,0.77,0.33,1.14,0.98,0.73,26.71,277,108
0.74,0.04,0.2,1.1,0.12,2.41,1.39,0.57,0,3.27,3.64,1.39,0.53,0.08,2.04,0.98,0.69,19.19,278,108
2.21,0.47,1.32,2.34,0.6,1.66,1.4,1.02,0.51,2.34,1.36,10.29,2.47,0.38,1.36,0.6,0.77,31.1,279,108
2.39,0.46,0.67,1.3,0.38,1.93,2.6,0.21,0,2.3,3.73,1.84,0.38,0,2.01,1.47,0.42,22.09,280,108
1.84,0.42,0.46,0.88,0.15,3.77,2.96,0.23,0.04,2.92,6.34,1.46,0.27,0.08,1.77,2.57,0.5,26.78,281,108
3.23,0.58,1.61,2.06,0.31,2.24,2.78,0.81,1.43,3.36,3.81,3.36,1.17,0.31,0.99,1.08,0.67,30.25,282,108
3.46,0.96,0.55,3.5,0.09,1.91,5.37,0.96,0.5,2.91,2.73,3.5,0.55,0.18,1.18,2.05,0.64,31.09,283,108
1.83,0.49,1.38,2.56,0.2,1.71,2.44,0.2,0,3.01,2.48,7.77,1.95,0.04,1.02,1.83,0.45,29.36,284,108
1.71,0.9,0.6,1.32,0.51,2.26,2.6,0.38,0.04,3.84,2.77,2.09,0.34,0.17,1.28,1.92,0.64,23.71,285,108
0.9,0.43,0.16,2.89,0.16,1.17,4.5,0.04,0,2.58,1.76,2.62,0.23,0,1.21,1.29,0.39,20.45,286,108
2.88,0.53,0.31,1.68,0.22,2.83,3.28,0.49,0.09,3.23,2.97,1.73,0.44,0.04,1.2,1.51,1.02,24.67,287,108
3.18,0.12,0.32,0.76,0.08,1.89,1.29,1.57,3.1,2.17,3.22,3.26,0.6,0.6,1.73,1.33,1.37,26.59,288,108
2.5,0.79,1.05,1.23,0.39,3.28,4.33,0.13,0.13,2.19,3.46,3.77,0.83,0.09,1.18,1.18,0.48,27.01,289,108
2.1,1.2,0.58,0.62,0.18,1.43,2.45,0.13,0.04,3.53,3.66,5.85,0.76,0.85,2.99,1.52,1.34,29.27,290,108
1.16,0.78,0.43,1.68,0.65,1.55,3.23,0.26,0,3.53,2.07,4.7,0.99,0.65,1.34,1.9,0.6,25.52,291,108
0.73,1.16,0.04,1.29,0.17,0.77,1.63,0.21,0,2.45,2.32,7.13,0.39,0.56,1.12,3.57,0.34,23.88,292,108
2.12,0.78,0.39,1.17,0.65,2.08,1.38,0.39,0,2.85,2.94,2.77,0.91,0.22,1.3,1.38,1.47,23.28,293,108
3.03,1.18,0.86,2.94,0.23,2.58,4.48,0.86,0.27,2.8,4.7,3.62,0.59,0.18,0.63,1.99,0.68,31.62,294,108
3.15,0.13,0.35,0.66,0.71,2.22,0.98,0.35,0,2.57,2.62,4.88,1.2,0.13,1.2,1.86,0.44,23.45,295,109
1.13,0.23,0.91,1.09,0.18,1.54,1.13,0.27,0,2.59,2.36,7.3,2.18,1,2.09,0.77,0.5,25.27,296,109
2.51,0.18,0.99,0.9,0.31,1.97,1.79,0.31,0.04,3.9,3.18,2.82,1.7,1.21,1.43,0.54,0.4,24.18,297,109
2.62,0.33,0.67,0.87,0.21,3.08,1,0.21,0,2.08,2.46,3.29,1.17,0.25,2.25,1,0.29,21.78,298,109
2.64,0.62,0.84,1.32,0.44,2.42,1.63,0.22,0,3.48,2.82,4.71,0.97,1.15,1.89,1.19,0.4,26.74,299,109
2.64,0.23,0.87,1,0.36,2.92,1.28,0.32,0.05,3.24,1.6,4.42,0.91,0.23,2.01,2.73,0.27,25.17,300,109
3.16,0.58,0.58,0.71,0.54,2.83,0.92,0.42,0.12,2.83,1.91,4.12,1.29,0.08,1.17,1,0.46,22.76,301,109
3.88,0.41,2.3,1.44,0.59,2.21,3.02,0.45,0.05,3.38,2.48,4.38,0.9,0.18,1.67,1.49,0.14,28.97,302,109
1.29,0.08,0.5,0.17,0.33,1,0.63,0.08,0,2.42,2.38,3.22,0.67,0,3.01,2.3,0.63,18.71,303,109
2.96,1.15,0.97,0.93,0.22,2.73,1.24,0.31,0.4,3.75,3.75,8.69,1.37,0.57,0.88,1.46,1.24,32.88,304,109
3.94,0.39,1.31,0.66,0.31,3.33,1.8,0.26,0.09,2.76,3.24,4.64,1.93,0.35,1.62,1.23,0.66,28.7,305,109
2.87,0.3,0.86,0.43,0.26,2.83,0.99,0.17,0.09,2.79,3.56,5.23,1.24,0.26,1.59,0.77,0.43,25.31,306,109
2.53,0.31,0.65,0.61,0.39,2.75,1.88,0,0,3.23,3.18,6.54,1.31,0,0.92,1.05,0.83,26.18,307,109
3.09,0.22,0.35,0.74,0.78,2.52,1.13,0.26,0.22,3.26,2.26,1.78,0.39,0.04,1.39,1.3,0.48,20.21,308,109
1.47,0.08,1.77,0.25,0.51,1.39,1.89,0.08,0,1.68,1.98,6.99,0.97,0.04,3.92,1.81,0.55,25.38,309,109
1.68,0.88,0.71,0.4,0.31,2.69,1.23,0.18,0,2.29,2.34,5.42,1.01,0.31,2.38,1.81,0.44,24.08,310,109
2.66,1.31,1.74,0.57,0.52,2.57,1.4,0.13,0.09,3.36,3.14,1.7,1,0.31,1.7,2.57,0.26,25.03,311,109
3.47,0.39,0.09,0.69,0.13,2.78,0.78,0.74,0.26,4.39,3.43,0.83,0.87,0.22,0.78,0.43,0.48,20.85,312,109
2.68,0.94,0.47,0.6,0.13,3.71,2.51,0.3,0.6,3.45,2.94,1.79,0.47,0.26,1.41,2.56,0.6,25.42,313,109
2.82,0.22,0.35,0.79,0.09,3.09,1.01,0.22,0.18,3.09,2.2,1.23,2.64,0.31,1.32,0.26,0.44,20.26,314,109
2.59,0.04,0.26,0.39,0.09,3.77,0.74,0.31,0.04,3.99,3.07,2.32,1.75,0,0.7,0.26,0.09,20.41,315,109
2.95,0.88,1.43,2.76,0.37,2.44,3.96,1.43,0,2.86,3.87,3.04,0.74,0.18,0.41,2.07,0.51,29.9,316,109
2.54,2.02,0.99,0.52,0.39,3.18,4.04,0.09,0.04,3.27,3.48,1.98,0.73,0.04,1.25,1.16,0.47,26.19,317,109
2.69,0.67,3.64,1.3,0.22,2.51,4.31,0.54,0.09,3.37,3.37,2.96,0.94,0.18,1.57,2.74,0.58,31.77,318,109
2.63,1.49,1.01,0.83,0.48,2.14,2.28,0.18,0,4.29,4.03,1.79,0.31,0.04,1.01,1.53,0.35,24.39,319,109
1.95,0.35,0.56,0.91,0.48,1.95,2.69,0.22,0.52,2.64,2.43,3.25,0.87,0.17,2.64,1.56,0.48,23.67,320,109
4.36,0.85,0.71,1.11,0.62,4.63,1.87,0.31,0.31,3.16,5.61,4.54,0.93,0.09,2.98,1.69,0.67,34.71,321,109
4.32,0.53,0.7,0.84,0.66,3.74,1.98,0.04,0.22,3.74,5.72,2.69,0.31,0.22,2.55,3.13,0.7,32.35,322,109
2.51,0.4,2.69,1.32,0.13,3,2.87,0.09,0.09,2.96,3.31,3.88,0.66,0.04,2.38,1.28,0.4,28.01,323,109
2.76,0.44,1.47,1.6,0.67,2.84,2.4,0.13,0.22,3.2,5.56,3.78,0.4,0.18,4.18,2.98,0.71,33.65,324,109
3.64,0.39,1.61,0.78,0.35,2.47,2.08,0.04,0.65,3.3,6.55,3.21,1.08,0.35,1.21,2.3,0.78,33.22,325,109
1.76,0.14,0.28,0.97,0.42,1.67,0.83,0.46,0,5.32,1.8,4.58,1.16,0,2.36,0.74,1.06,23.55,326,109
3.89,1.03,3.62,1.7,0.31,4.38,1.03,0.22,1.07,3.45,2.73,3.4,1.39,0.27,1.3,1.61,1.16,33.45,327,109
4.66,0.36,1.36,1.45,0.54,5.83,3.03,0.63,0.09,3.62,3.75,2.03,0.45,0.18,1.13,2.08,0.23,31.51,328,109
3.64,0.12,0.5,0.87,0.37,3.72,1.49,0.29,0.29,2.15,4.76,2.56,0.41,0.25,1.24,1.08,0.37,24.77,329,109
3,0.8,1.1,1.33,1.1,3.14,3.09,0.18,0.27,2.39,4.51,2.65,1.5,0.27,2.65,1.28,0.97,30.23,330,109
2.76,1.14,1.01,1.18,0.48,2.76,2.93,0.09,0,3.2,2.32,2.71,0.53,0.26,2.67,4.51,0.83,29.38,331,109
3.52,1.01,0.69,1.65,0.82,2.42,3.2,0.41,0.14,2.83,2.1,3.34,0.69,0.05,0.87,4.84,0.5,29.13,332,109
3.52,0.94,1.2,1.5,0.34,3.47,1.59,0.21,0.6,3.39,3.9,4.46,1.03,0.51,1.03,1.76,0.51,29.96,333,109
3.45,1.41,0.36,2.09,0.36,2.04,1.68,0.54,0.27,3.27,2.31,2.36,1.63,0.18,0.77,2.9,1.04,26.93,334,109
2.44,0.53,1.11,1.69,0.36,3.68,3.15,0.4,0.04,3.64,2.84,0.71,0.67,0.27,1.33,0.75,0.98,24.68,335,109
2.81,0.4,0.83,1.14,0.4,3.21,3.25,0.22,0,3.69,3.25,1.98,0.44,0.18,2.5,1.23,0.4,25.93,336,109
3.09,0.66,1.1,1.5,0.44,2.87,3.8,0.22,0.22,2.43,3.84,1.19,0.93,0.09,1.77,0.88,0.62,25.69,337,109
2.85,0.43,1.03,1.38,0.6,3.41,2.11,0.17,0.09,2.8,3.36,1.9,0.3,0.09,1.42,0.17,0.56,22.67,338,109
2.19,0.36,0.27,1.25,0.45,1.79,1.83,0.04,0.22,3.79,2.72,2.9,0.71,0.13,3.17,1.88,0.76,24.46,339,109
2.78,0.35,1.15,1.32,1.1,2.56,2.78,0.09,0.22,3.48,3.31,2.21,0.88,0.09,1.76,1.06,0.62,26.2,340,109
2.32,0.54,1.83,1.47,0.27,3.08,3.13,0.49,0.18,4.73,4.02,7.5,0.8,0.09,0.71,2.77,0.4,34.33,341,109
2.59,0.26,0.7,1.01,0.53,3.42,2.98,0.61,1.36,2.72,2.94,7.15,0.88,0.35,0.96,0.53,0.53,29.91,342,109
3.25,1.28,0.73,1.46,0.32,2.65,4.81,0.09,0.37,3.16,3.43,5.17,0.46,0.09,0.87,1.6,0.59,30.33,343,109
3.75,0.17,0.68,1.45,0.26,3.28,4.26,0.38,0.17,2.39,3.15,1.96,0.64,0.09,1.11,1.49,0.21,25.48,344,109
3.02,0.53,1.24,1.38,0.49,3.07,3.51,0.44,0.44,3.42,2.89,1.82,0.53,0.13,0.71,0.62,0.71,25.04,345,109
5.46,1.03,3.45,1.48,0.45,4.21,3.04,0.67,0.58,4.07,5.01,0.94,0.76,0.09,1.92,0.89,0.94,35.75,346,109
5.82,0.3,0.65,0.95,0.52,3.17,2.43,0.17,0.43,3.04,5.25,2.91,1,0.82,1.91,1.48,0.56,31.45,347,109
3.65,0.76,0.58,0.98,0.89,2.8,1.78,0.22,0.04,3.16,3.38,3.56,0.8,0.31,1.73,1.91,0.8,27.39,348,109
2.42,0.27,1.84,1.39,0.85,1.84,1.08,0.13,0.18,2.56,4.98,6.78,3.05,0.67,4.76,1.21,0.94,34.95,349,109
1.37,0.3,0.3,0.82,0.17,1.29,1.12,0.17,0.04,2.28,2.41,6.31,1.63,0.26,1.89,1.76,0.82,22.94,350,109
3.69,0.58,1.17,0.99,0.22,4.36,2.56,0.27,0.67,3.42,3.46,3.46,0.58,0.18,1.53,1.39,0.31,28.84,351,109
1.89,0.82,2.4,1.16,0.43,2.62,4.59,0.39,0.09,2.4,5.15,5.19,0.69,0.09,2.53,2.49,0.56,33.49,352,109
3.13,0.27,1.16,1.12,0.36,3.49,0.94,0.09,0.04,3.13,4.08,4.48,1.25,0.18,2.33,1.07,0.45,27.61,353,109
3.53,0.71,0.88,0.93,0.53,3,1.86,0.22,0.18,3.14,2.43,7.29,2.39,0.57,1.06,1.02,0.84,30.58,354,109
2.62,0.69,0.86,1.59,0.56,2.41,1.46,0.21,0.04,3.65,2.79,6.27,2.06,0.6,3.01,1.33,1.29,31.48,355,109
3.95,1.35,1.21,1.93,0.67,3.37,3.32,0.36,1.35,2.79,3.1,4.04,0.85,0.22,1.21,1.39,0.81,33.22,356,109
4.2,0.57,1.57,0.96,0.35,3.06,2.58,0.48,0.74,3.41,4.85,3.94,0.48,0.04,0.74,1.62,0.44,30.25,357,109
2.47,0.79,2.16,0.44,0.35,2.73,2.2,0.13,0.22,3.57,5.94,5.86,1.19,0.7,1.06,1.32,1.06,32.19,358,109
3.62,0.34,1.53,0.43,0.6,3.58,2.09,0.21,0.04,2.94,4.52,6.01,0.6,0.26,1.58,2.13,1.28,31.76,359,109
3.85,0.7,1.88,0.61,0.44,3.72,2.06,0.17,0.09,2.84,4.55,3.81,0.35,0.35,1.57,1.05,0.35,28.96,360,109
3.8,0.67,0.98,1.21,0.36,4.03,2.37,0.31,0.04,2.28,3.63,4.34,0.22,0.13,1.97,1.43,0.18,28.08,361,109
2.18,1.47,2.93,1.05,0.25,1.93,2.35,0.25,0.08,2.72,5.82,6.57,1.3,1.05,0.8,0.75,0.5,32.08,362,109
1.95,0.17,0.22,1.43,0.43,1.77,1.3,0.43,0.04,2.9,2.12,1.86,0.35,0.17,1.6,0.91,0.52,18.17,363,109
1.67,0.04,0.75,1.01,0.31,1.62,0.75,0.04,0.04,2.72,1.58,6.8,1.23,0.35,3.24,1.53,0.57,24.29,364,109
2.84,0.74,1.27,1.88,0.65,4.06,2.62,1,0,3.58,2.36,2.44,0.57,0.09,1.4,1.48,0.7,27.99,365,109
1.8,0.37,0.45,0.37,1.14,2.16,1.51,0.04,0,2.37,1.67,3.59,0.37,0.37,1.31,1.27,0.29,19.16,366,109
0.68,0.4,0.36,0.84,0.48,0.96,1.24,0.4,0.04,2.72,1.48,2.68,0.2,0.16,1.84,1.44,0.52,16.92,367,109
2.41,0.43,0.86,1.34,0.39,3.32,2.76,0.17,0.13,3.1,1.29,6.03,0.56,0.47,1.03,0.86,0.52,25.67,368,109
2.78,0.31,0.22,0.53,0.49,2.16,1.94,0.35,0.18,3.75,1.99,4.06,1.9,1.06,1.76,1.41,0.31,25.2,369,109
2.29,0.58,1.17,0.96,0.46,1.59,1.79,0.25,0.17,3.88,1.67,6.26,0.75,0.67,1.38,0.88,0.58,25.37,370,109
